"[""rendered_sketches\\_train_10214411_v1_2_step1.png"", ""rendered_sketches\\_train_10214411_v1_2_step2.png"", ""rendered_sketches\\_train_10214411_v1_2_step3.png"", ""rendered_sketches\\_train_10214411_v1_2_step4.png"", ""rendered_sketches\\_train_10214411_v1_2_step5.png"", ""rendered_sketches\\_train_10214411_v1_2_step6.png"", ""rendered_sketches\\_train_10214411_v1_2_step7.png"", ""rendered_sketches\\_train_10214411_v1_2_step8.png"", ""rendered_sketches\\_train_10214411_v1_2_step9.png"", ""rendered_sketches\\_train_10214411_v1_2_step10.png"", ""rendered_sketches\\_train_10214411_v1_2_step11.png"", ""rendered_sketches\\_train_10214411_v1_2_step12.png"", ""rendered_sketches\\_train_10214411_v1_2_step13.png"", ""rendered_sketches\\_train_10214411_v1_2_step14.png"", ""rendered_sketches\\_train_10214411_v1_2_step15.png"", ""rendered_sketches\\_train_10214411_v1_2_step16.png"", ""rendered_sketches\\_train_10214411_v1_2_step17.png"", ""rendered_sketches\\_train_10214411_v1_2_step18.png"", ""rendered_sketches\\_train_10214411_v1_2_step19.png"", ""rendered_sketches\\_train_10214411_v1_2_step20.png""]",ChairV2\ChairV2\photo\10214411_v1.png,ChairV2\ChairV2\photo\10240575_v1.png
"[""rendered_sketches\\_train_40289080_v1_1_step1.png"", ""rendered_sketches\\_train_40289080_v1_1_step2.png"", ""rendered_sketches\\_train_40289080_v1_1_step3.png"", ""rendered_sketches\\_train_40289080_v1_1_step4.png"", ""rendered_sketches\\_train_40289080_v1_1_step5.png"", ""rendered_sketches\\_train_40289080_v1_1_step6.png"", ""rendered_sketches\\_train_40289080_v1_1_step7.png"", ""rendered_sketches\\_train_40289080_v1_1_step8.png"", ""rendered_sketches\\_train_40289080_v1_1_step9.png"", ""rendered_sketches\\_train_40289080_v1_1_step10.png"", ""rendered_sketches\\_train_40289080_v1_1_step11.png"", ""rendered_sketches\\_train_40289080_v1_1_step12.png"", ""rendered_sketches\\_train_40289080_v1_1_step13.png"", ""rendered_sketches\\_train_40289080_v1_1_step14.png"", ""rendered_sketches\\_train_40289080_v1_1_step15.png"", ""rendered_sketches\\_train_40289080_v1_1_step16.png"", ""rendered_sketches\\_train_40289080_v1_1_step17.png"", ""rendered_sketches\\_train_40289080_v1_1_step18.png"", ""rendered_sketches\\_train_40289080_v1_1_step19.png"", ""rendered_sketches\\_train_40289080_v1_1_step20.png""]",ChairV2\ChairV2\photo\40289080_v1.png,ChairV2\ChairV2\photo\SOFART005GRY-UK_v1_Cy.png
"[""rendered_sketches\\_train_3197-walnu_3_step1.png"", ""rendered_sketches\\_train_3197-walnu_3_step2.png"", ""rendered_sketches\\_train_3197-walnu_3_step3.png"", ""rendered_sketches\\_train_3197-walnu_3_step4.png"", ""rendered_sketches\\_train_3197-walnu_3_step5.png"", ""rendered_sketches\\_train_3197-walnu_3_step6.png"", ""rendered_sketches\\_train_3197-walnu_3_step7.png"", ""rendered_sketches\\_train_3197-walnu_3_step8.png"", ""rendered_sketches\\_train_3197-walnu_3_step9.png"", ""rendered_sketches\\_train_3197-walnu_3_step10.png"", ""rendered_sketches\\_train_3197-walnu_3_step11.png"", ""rendered_sketches\\_train_3197-walnu_3_step12.png"", ""rendered_sketches\\_train_3197-walnu_3_step13.png"", ""rendered_sketches\\_train_3197-walnu_3_step14.png"", ""rendered_sketches\\_train_3197-walnu_3_step15.png"", ""rendered_sketches\\_train_3197-walnu_3_step16.png"", ""rendered_sketches\\_train_3197-walnu_3_step17.png"", ""rendered_sketches\\_train_3197-walnu_3_step18.png"", ""rendered_sketches\\_train_3197-walnu_3_step19.png"", ""rendered_sketches\\_train_3197-walnu_3_step20.png""]",ChairV2\ChairV2\photo\3197-walnu.png,ChairV2\ChairV2\photo\lpcub041a-blanc.png
"[""rendered_sketches\\_train_50209865_v1_3_step1.png"", ""rendered_sketches\\_train_50209865_v1_3_step2.png"", ""rendered_sketches\\_train_50209865_v1_3_step3.png"", ""rendered_sketches\\_train_50209865_v1_3_step4.png"", ""rendered_sketches\\_train_50209865_v1_3_step5.png"", ""rendered_sketches\\_train_50209865_v1_3_step6.png"", ""rendered_sketches\\_train_50209865_v1_3_step7.png"", ""rendered_sketches\\_train_50209865_v1_3_step8.png"", ""rendered_sketches\\_train_50209865_v1_3_step9.png"", ""rendered_sketches\\_train_50209865_v1_3_step10.png"", ""rendered_sketches\\_train_50209865_v1_3_step11.png"", ""rendered_sketches\\_train_50209865_v1_3_step12.png"", ""rendered_sketches\\_train_50209865_v1_3_step13.png"", ""rendered_sketches\\_train_50209865_v1_3_step14.png"", ""rendered_sketches\\_train_50209865_v1_3_step15.png"", ""rendered_sketches\\_train_50209865_v1_3_step16.png"", ""rendered_sketches\\_train_50209865_v1_3_step17.png"", ""rendered_sketches\\_train_50209865_v1_3_step18.png"", ""rendered_sketches\\_train_50209865_v1_3_step19.png"", ""rendered_sketches\\_train_50209865_v1_3_step20.png""]",ChairV2\ChairV2\photo\50209865_v1.png,ChairV2\ChairV2\photo\500-030-001.png
"[""rendered_sketches\\_train_70321432_v1_2_step1.png"", ""rendered_sketches\\_train_70321432_v1_2_step2.png"", ""rendered_sketches\\_train_70321432_v1_2_step3.png"", ""rendered_sketches\\_train_70321432_v1_2_step4.png"", ""rendered_sketches\\_train_70321432_v1_2_step5.png"", ""rendered_sketches\\_train_70321432_v1_2_step6.png"", ""rendered_sketches\\_train_70321432_v1_2_step7.png"", ""rendered_sketches\\_train_70321432_v1_2_step8.png"", ""rendered_sketches\\_train_70321432_v1_2_step9.png"", ""rendered_sketches\\_train_70321432_v1_2_step10.png"", ""rendered_sketches\\_train_70321432_v1_2_step11.png"", ""rendered_sketches\\_train_70321432_v1_2_step12.png"", ""rendered_sketches\\_train_70321432_v1_2_step13.png"", ""rendered_sketches\\_train_70321432_v1_2_step14.png"", ""rendered_sketches\\_train_70321432_v1_2_step15.png"", ""rendered_sketches\\_train_70321432_v1_2_step16.png"", ""rendered_sketches\\_train_70321432_v1_2_step17.png"", ""rendered_sketches\\_train_70321432_v1_2_step18.png"", ""rendered_sketches\\_train_70321432_v1_2_step19.png"", ""rendered_sketches\\_train_70321432_v1_2_step20.png""]",ChairV2\ChairV2\photo\70321432_v1.png,ChairV2\ChairV2\photo\CHADIN001PNK-UK_v1_ScarletPink.png
"[""rendered_sketches\\_train_2969967_v1_Silver_1_step1.png"", ""rendered_sketches\\_train_2969967_v1_Silver_1_step2.png"", ""rendered_sketches\\_train_2969967_v1_Silver_1_step3.png"", ""rendered_sketches\\_train_2969967_v1_Silver_1_step4.png"", ""rendered_sketches\\_train_2969967_v1_Silver_1_step5.png"", ""rendered_sketches\\_train_2969967_v1_Silver_1_step6.png"", ""rendered_sketches\\_train_2969967_v1_Silver_1_step7.png"", ""rendered_sketches\\_train_2969967_v1_Silver_1_step8.png"", ""rendered_sketches\\_train_2969967_v1_Silver_1_step9.png"", ""rendered_sketches\\_train_2969967_v1_Silver_1_step10.png"", ""rendered_sketches\\_train_2969967_v1_Silver_1_step11.png"", ""rendered_sketches\\_train_2969967_v1_Silver_1_step12.png"", ""rendered_sketches\\_train_2969967_v1_Silver_1_step13.png"", ""rendered_sketches\\_train_2969967_v1_Silver_1_step14.png"", ""rendered_sketches\\_train_2969967_v1_Silver_1_step15.png"", ""rendered_sketches\\_train_2969967_v1_Silver_1_step16.png"", ""rendered_sketches\\_train_2969967_v1_Silver_1_step17.png"", ""rendered_sketches\\_train_2969967_v1_Silver_1_step18.png"", ""rendered_sketches\\_train_2969967_v1_Silver_1_step19.png"", ""rendered_sketches\\_train_2969967_v1_Silver_1_step20.png""]",ChairV2\ChairV2\photo\2969967_v1_Silver.png,ChairV2\ChairV2\photo\00332250_v1.png
"[""rendered_sketches\\_test_sdasg046-f5_1_step1.png"", ""rendered_sketches\\_test_sdasg046-f5_1_step2.png"", ""rendered_sketches\\_test_sdasg046-f5_1_step3.png"", ""rendered_sketches\\_test_sdasg046-f5_1_step4.png"", ""rendered_sketches\\_test_sdasg046-f5_1_step5.png"", ""rendered_sketches\\_test_sdasg046-f5_1_step6.png"", ""rendered_sketches\\_test_sdasg046-f5_1_step7.png"", ""rendered_sketches\\_test_sdasg046-f5_1_step8.png"", ""rendered_sketches\\_test_sdasg046-f5_1_step9.png"", ""rendered_sketches\\_test_sdasg046-f5_1_step10.png"", ""rendered_sketches\\_test_sdasg046-f5_1_step11.png"", ""rendered_sketches\\_test_sdasg046-f5_1_step12.png"", ""rendered_sketches\\_test_sdasg046-f5_1_step13.png"", ""rendered_sketches\\_test_sdasg046-f5_1_step14.png"", ""rendered_sketches\\_test_sdasg046-f5_1_step15.png"", ""rendered_sketches\\_test_sdasg046-f5_1_step16.png"", ""rendered_sketches\\_test_sdasg046-f5_1_step17.png"", ""rendered_sketches\\_test_sdasg046-f5_1_step18.png"", ""rendered_sketches\\_test_sdasg046-f5_1_step19.png"", ""rendered_sketches\\_test_sdasg046-f5_1_step20.png""]",ChairV2\ChairV2\photo\sdasg046-f5.png,ChairV2\ChairV2\photo\10267046_v1.png
"[""rendered_sketches\\_train_4835_e3_1_step1.png"", ""rendered_sketches\\_train_4835_e3_1_step2.png"", ""rendered_sketches\\_train_4835_e3_1_step3.png"", ""rendered_sketches\\_train_4835_e3_1_step4.png"", ""rendered_sketches\\_train_4835_e3_1_step5.png"", ""rendered_sketches\\_train_4835_e3_1_step6.png"", ""rendered_sketches\\_train_4835_e3_1_step7.png"", ""rendered_sketches\\_train_4835_e3_1_step8.png"", ""rendered_sketches\\_train_4835_e3_1_step9.png"", ""rendered_sketches\\_train_4835_e3_1_step10.png"", ""rendered_sketches\\_train_4835_e3_1_step11.png"", ""rendered_sketches\\_train_4835_e3_1_step12.png"", ""rendered_sketches\\_train_4835_e3_1_step13.png"", ""rendered_sketches\\_train_4835_e3_1_step14.png"", ""rendered_sketches\\_train_4835_e3_1_step15.png"", ""rendered_sketches\\_train_4835_e3_1_step16.png"", ""rendered_sketches\\_train_4835_e3_1_step17.png"", ""rendered_sketches\\_train_4835_e3_1_step18.png"", ""rendered_sketches\\_train_4835_e3_1_step19.png"", ""rendered_sketches\\_train_4835_e3_1_step20.png""]",ChairV2\ChairV2\photo\4835_e3.png,ChairV2\ChairV2\photo\595209.png
"[""rendered_sketches\\_train_7010400_1_step1.png"", ""rendered_sketches\\_train_7010400_1_step2.png"", ""rendered_sketches\\_train_7010400_1_step3.png"", ""rendered_sketches\\_train_7010400_1_step4.png"", ""rendered_sketches\\_train_7010400_1_step5.png"", ""rendered_sketches\\_train_7010400_1_step6.png"", ""rendered_sketches\\_train_7010400_1_step7.png"", ""rendered_sketches\\_train_7010400_1_step8.png"", ""rendered_sketches\\_train_7010400_1_step9.png"", ""rendered_sketches\\_train_7010400_1_step10.png"", ""rendered_sketches\\_train_7010400_1_step11.png"", ""rendered_sketches\\_train_7010400_1_step12.png"", ""rendered_sketches\\_train_7010400_1_step13.png"", ""rendered_sketches\\_train_7010400_1_step14.png"", ""rendered_sketches\\_train_7010400_1_step15.png"", ""rendered_sketches\\_train_7010400_1_step16.png"", ""rendered_sketches\\_train_7010400_1_step17.png"", ""rendered_sketches\\_train_7010400_1_step18.png"", ""rendered_sketches\\_train_7010400_1_step19.png"", ""rendered_sketches\\_train_7010400_1_step20.png""]",ChairV2\ChairV2\photo\7010400.png,ChairV2\ChairV2\photo\70217652_v1.png
"[""rendered_sketches\\_train_09090464_v1_2_step1.png"", ""rendered_sketches\\_train_09090464_v1_2_step2.png"", ""rendered_sketches\\_train_09090464_v1_2_step3.png"", ""rendered_sketches\\_train_09090464_v1_2_step4.png"", ""rendered_sketches\\_train_09090464_v1_2_step5.png"", ""rendered_sketches\\_train_09090464_v1_2_step6.png"", ""rendered_sketches\\_train_09090464_v1_2_step7.png"", ""rendered_sketches\\_train_09090464_v1_2_step8.png"", ""rendered_sketches\\_train_09090464_v1_2_step9.png"", ""rendered_sketches\\_train_09090464_v1_2_step10.png"", ""rendered_sketches\\_train_09090464_v1_2_step11.png"", ""rendered_sketches\\_train_09090464_v1_2_step12.png"", ""rendered_sketches\\_train_09090464_v1_2_step13.png"", ""rendered_sketches\\_train_09090464_v1_2_step14.png"", ""rendered_sketches\\_train_09090464_v1_2_step15.png"", ""rendered_sketches\\_train_09090464_v1_2_step16.png"", ""rendered_sketches\\_train_09090464_v1_2_step17.png"", ""rendered_sketches\\_train_09090464_v1_2_step18.png"", ""rendered_sketches\\_train_09090464_v1_2_step19.png"", ""rendered_sketches\\_train_09090464_v1_2_step20.png""]",ChairV2\ChairV2\photo\09090464_v1.png,ChairV2\ChairV2\photo\una-709-cr-.png
"[""rendered_sketches\\_train_20280033_v1_3_step1.png"", ""rendered_sketches\\_train_20280033_v1_3_step2.png"", ""rendered_sketches\\_train_20280033_v1_3_step3.png"", ""rendered_sketches\\_train_20280033_v1_3_step4.png"", ""rendered_sketches\\_train_20280033_v1_3_step5.png"", ""rendered_sketches\\_train_20280033_v1_3_step6.png"", ""rendered_sketches\\_train_20280033_v1_3_step7.png"", ""rendered_sketches\\_train_20280033_v1_3_step8.png"", ""rendered_sketches\\_train_20280033_v1_3_step9.png"", ""rendered_sketches\\_train_20280033_v1_3_step10.png"", ""rendered_sketches\\_train_20280033_v1_3_step11.png"", ""rendered_sketches\\_train_20280033_v1_3_step12.png"", ""rendered_sketches\\_train_20280033_v1_3_step13.png"", ""rendered_sketches\\_train_20280033_v1_3_step14.png"", ""rendered_sketches\\_train_20280033_v1_3_step15.png"", ""rendered_sketches\\_train_20280033_v1_3_step16.png"", ""rendered_sketches\\_train_20280033_v1_3_step17.png"", ""rendered_sketches\\_train_20280033_v1_3_step18.png"", ""rendered_sketches\\_train_20280033_v1_3_step19.png"", ""rendered_sketches\\_train_20280033_v1_3_step20.png""]",ChairV2\ChairV2\photo\20280033_v1.png,ChairV2\ChairV2\photo\5869-14.png
"[""rendered_sketches\\_train_3337756_v1_Chocolate_1_step1.png"", ""rendered_sketches\\_train_3337756_v1_Chocolate_1_step2.png"", ""rendered_sketches\\_train_3337756_v1_Chocolate_1_step3.png"", ""rendered_sketches\\_train_3337756_v1_Chocolate_1_step4.png"", ""rendered_sketches\\_train_3337756_v1_Chocolate_1_step5.png"", ""rendered_sketches\\_train_3337756_v1_Chocolate_1_step6.png"", ""rendered_sketches\\_train_3337756_v1_Chocolate_1_step7.png"", ""rendered_sketches\\_train_3337756_v1_Chocolate_1_step8.png"", ""rendered_sketches\\_train_3337756_v1_Chocolate_1_step9.png"", ""rendered_sketches\\_train_3337756_v1_Chocolate_1_step10.png"", ""rendered_sketches\\_train_3337756_v1_Chocolate_1_step11.png"", ""rendered_sketches\\_train_3337756_v1_Chocolate_1_step12.png"", ""rendered_sketches\\_train_3337756_v1_Chocolate_1_step13.png"", ""rendered_sketches\\_train_3337756_v1_Chocolate_1_step14.png"", ""rendered_sketches\\_train_3337756_v1_Chocolate_1_step15.png"", ""rendered_sketches\\_train_3337756_v1_Chocolate_1_step16.png"", ""rendered_sketches\\_train_3337756_v1_Chocolate_1_step17.png"", ""rendered_sketches\\_train_3337756_v1_Chocolate_1_step18.png"", ""rendered_sketches\\_train_3337756_v1_Chocolate_1_step19.png"", ""rendered_sketches\\_train_3337756_v1_Chocolate_1_step20.png""]",ChairV2\ChairV2\photo\3337756_v1_Chocolate.png,ChairV2\ChairV2\photo\69028836_v1.png
"[""rendered_sketches\\_train_2287-rouge_2_step1.png"", ""rendered_sketches\\_train_2287-rouge_2_step2.png"", ""rendered_sketches\\_train_2287-rouge_2_step3.png"", ""rendered_sketches\\_train_2287-rouge_2_step4.png"", ""rendered_sketches\\_train_2287-rouge_2_step5.png"", ""rendered_sketches\\_train_2287-rouge_2_step6.png"", ""rendered_sketches\\_train_2287-rouge_2_step7.png"", ""rendered_sketches\\_train_2287-rouge_2_step8.png"", ""rendered_sketches\\_train_2287-rouge_2_step9.png"", ""rendered_sketches\\_train_2287-rouge_2_step10.png"", ""rendered_sketches\\_train_2287-rouge_2_step11.png"", ""rendered_sketches\\_train_2287-rouge_2_step12.png"", ""rendered_sketches\\_train_2287-rouge_2_step13.png"", ""rendered_sketches\\_train_2287-rouge_2_step14.png"", ""rendered_sketches\\_train_2287-rouge_2_step15.png"", ""rendered_sketches\\_train_2287-rouge_2_step16.png"", ""rendered_sketches\\_train_2287-rouge_2_step17.png"", ""rendered_sketches\\_train_2287-rouge_2_step18.png"", ""rendered_sketches\\_train_2287-rouge_2_step19.png"", ""rendered_sketches\\_train_2287-rouge_2_step20.png""]",ChairV2\ChairV2\photo\2287-rouge.png,ChairV2\ChairV2\photo\6893259_v1_Chocolate.png
"[""rendered_sketches\\_train_4879103_v1_Black_1_step1.png"", ""rendered_sketches\\_train_4879103_v1_Black_1_step2.png"", ""rendered_sketches\\_train_4879103_v1_Black_1_step3.png"", ""rendered_sketches\\_train_4879103_v1_Black_1_step4.png"", ""rendered_sketches\\_train_4879103_v1_Black_1_step5.png"", ""rendered_sketches\\_train_4879103_v1_Black_1_step6.png"", ""rendered_sketches\\_train_4879103_v1_Black_1_step7.png"", ""rendered_sketches\\_train_4879103_v1_Black_1_step8.png"", ""rendered_sketches\\_train_4879103_v1_Black_1_step9.png"", ""rendered_sketches\\_train_4879103_v1_Black_1_step10.png"", ""rendered_sketches\\_train_4879103_v1_Black_1_step11.png"", ""rendered_sketches\\_train_4879103_v1_Black_1_step12.png"", ""rendered_sketches\\_train_4879103_v1_Black_1_step13.png"", ""rendered_sketches\\_train_4879103_v1_Black_1_step14.png"", ""rendered_sketches\\_train_4879103_v1_Black_1_step15.png"", ""rendered_sketches\\_train_4879103_v1_Black_1_step16.png"", ""rendered_sketches\\_train_4879103_v1_Black_1_step17.png"", ""rendered_sketches\\_train_4879103_v1_Black_1_step18.png"", ""rendered_sketches\\_train_4879103_v1_Black_1_step19.png"", ""rendered_sketches\\_train_4879103_v1_Black_1_step20.png""]",ChairV2\ChairV2\photo\4879103_v1_Black.png,ChairV2\ChairV2\photo\3922958_v1_Black.png
"[""rendered_sketches\\_test_b7213200_3_step1.png"", ""rendered_sketches\\_test_b7213200_3_step2.png"", ""rendered_sketches\\_test_b7213200_3_step3.png"", ""rendered_sketches\\_test_b7213200_3_step4.png"", ""rendered_sketches\\_test_b7213200_3_step5.png"", ""rendered_sketches\\_test_b7213200_3_step6.png"", ""rendered_sketches\\_test_b7213200_3_step7.png"", ""rendered_sketches\\_test_b7213200_3_step8.png"", ""rendered_sketches\\_test_b7213200_3_step9.png"", ""rendered_sketches\\_test_b7213200_3_step10.png"", ""rendered_sketches\\_test_b7213200_3_step11.png"", ""rendered_sketches\\_test_b7213200_3_step12.png"", ""rendered_sketches\\_test_b7213200_3_step13.png"", ""rendered_sketches\\_test_b7213200_3_step14.png"", ""rendered_sketches\\_test_b7213200_3_step15.png"", ""rendered_sketches\\_test_b7213200_3_step16.png"", ""rendered_sketches\\_test_b7213200_3_step17.png"", ""rendered_sketches\\_test_b7213200_3_step18.png"", ""rendered_sketches\\_test_b7213200_3_step19.png"", ""rendered_sketches\\_test_b7213200_3_step20.png""]",ChairV2\ChairV2\photo\b7213200.png,ChairV2\ChairV2\photo\3337756_v1_Chocolate.png
"[""rendered_sketches\\_train_20204925_v1_10_step1.png"", ""rendered_sketches\\_train_20204925_v1_10_step2.png"", ""rendered_sketches\\_train_20204925_v1_10_step3.png"", ""rendered_sketches\\_train_20204925_v1_10_step4.png"", ""rendered_sketches\\_train_20204925_v1_10_step5.png"", ""rendered_sketches\\_train_20204925_v1_10_step6.png"", ""rendered_sketches\\_train_20204925_v1_10_step7.png"", ""rendered_sketches\\_train_20204925_v1_10_step8.png"", ""rendered_sketches\\_train_20204925_v1_10_step9.png"", ""rendered_sketches\\_train_20204925_v1_10_step10.png"", ""rendered_sketches\\_train_20204925_v1_10_step11.png"", ""rendered_sketches\\_train_20204925_v1_10_step12.png"", ""rendered_sketches\\_train_20204925_v1_10_step13.png"", ""rendered_sketches\\_train_20204925_v1_10_step14.png"", ""rendered_sketches\\_train_20204925_v1_10_step15.png"", ""rendered_sketches\\_train_20204925_v1_10_step16.png"", ""rendered_sketches\\_train_20204925_v1_10_step17.png"", ""rendered_sketches\\_train_20204925_v1_10_step18.png"", ""rendered_sketches\\_train_20204925_v1_10_step19.png"", ""rendered_sketches\\_train_20204925_v1_10_step20.png""]",ChairV2\ChairV2\photo\20204925_v1.png,ChairV2\ChairV2\photo\304672200.png
"[""rendered_sketches\\_train_40044196_v1_2_step1.png"", ""rendered_sketches\\_train_40044196_v1_2_step2.png"", ""rendered_sketches\\_train_40044196_v1_2_step3.png"", ""rendered_sketches\\_train_40044196_v1_2_step4.png"", ""rendered_sketches\\_train_40044196_v1_2_step5.png"", ""rendered_sketches\\_train_40044196_v1_2_step6.png"", ""rendered_sketches\\_train_40044196_v1_2_step7.png"", ""rendered_sketches\\_train_40044196_v1_2_step8.png"", ""rendered_sketches\\_train_40044196_v1_2_step9.png"", ""rendered_sketches\\_train_40044196_v1_2_step10.png"", ""rendered_sketches\\_train_40044196_v1_2_step11.png"", ""rendered_sketches\\_train_40044196_v1_2_step12.png"", ""rendered_sketches\\_train_40044196_v1_2_step13.png"", ""rendered_sketches\\_train_40044196_v1_2_step14.png"", ""rendered_sketches\\_train_40044196_v1_2_step15.png"", ""rendered_sketches\\_train_40044196_v1_2_step16.png"", ""rendered_sketches\\_train_40044196_v1_2_step17.png"", ""rendered_sketches\\_train_40044196_v1_2_step18.png"", ""rendered_sketches\\_train_40044196_v1_2_step19.png"", ""rendered_sketches\\_train_40044196_v1_2_step20.png""]",ChairV2\ChairV2\photo\40044196_v1.png,ChairV2\ChairV2\photo\12781-bleupe.png
"[""rendered_sketches\\_test_una-709-cr-_70_step1.png"", ""rendered_sketches\\_test_una-709-cr-_70_step2.png"", ""rendered_sketches\\_test_una-709-cr-_70_step3.png"", ""rendered_sketches\\_test_una-709-cr-_70_step4.png"", ""rendered_sketches\\_test_una-709-cr-_70_step5.png"", ""rendered_sketches\\_test_una-709-cr-_70_step6.png"", ""rendered_sketches\\_test_una-709-cr-_70_step7.png"", ""rendered_sketches\\_test_una-709-cr-_70_step8.png"", ""rendered_sketches\\_test_una-709-cr-_70_step9.png"", ""rendered_sketches\\_test_una-709-cr-_70_step10.png"", ""rendered_sketches\\_test_una-709-cr-_70_step11.png"", ""rendered_sketches\\_test_una-709-cr-_70_step12.png"", ""rendered_sketches\\_test_una-709-cr-_70_step13.png"", ""rendered_sketches\\_test_una-709-cr-_70_step14.png"", ""rendered_sketches\\_test_una-709-cr-_70_step15.png"", ""rendered_sketches\\_test_una-709-cr-_70_step16.png"", ""rendered_sketches\\_test_una-709-cr-_70_step17.png"", ""rendered_sketches\\_test_una-709-cr-_70_step18.png"", ""rendered_sketches\\_test_una-709-cr-_70_step19.png"", ""rendered_sketches\\_test_una-709-cr-_70_step20.png""]",ChairV2\ChairV2\photo\una-709-cr-.png,ChairV2\ChairV2\photo\20190688_v1.png
"[""rendered_sketches\\_train_CHAMLY005RED-UK_v1_Ras_2_step1.png"", ""rendered_sketches\\_train_CHAMLY005RED-UK_v1_Ras_2_step2.png"", ""rendered_sketches\\_train_CHAMLY005RED-UK_v1_Ras_2_step3.png"", ""rendered_sketches\\_train_CHAMLY005RED-UK_v1_Ras_2_step4.png"", ""rendered_sketches\\_train_CHAMLY005RED-UK_v1_Ras_2_step5.png"", ""rendered_sketches\\_train_CHAMLY005RED-UK_v1_Ras_2_step6.png"", ""rendered_sketches\\_train_CHAMLY005RED-UK_v1_Ras_2_step7.png"", ""rendered_sketches\\_train_CHAMLY005RED-UK_v1_Ras_2_step8.png"", ""rendered_sketches\\_train_CHAMLY005RED-UK_v1_Ras_2_step9.png"", ""rendered_sketches\\_train_CHAMLY005RED-UK_v1_Ras_2_step10.png"", ""rendered_sketches\\_train_CHAMLY005RED-UK_v1_Ras_2_step11.png"", ""rendered_sketches\\_train_CHAMLY005RED-UK_v1_Ras_2_step12.png"", ""rendered_sketches\\_train_CHAMLY005RED-UK_v1_Ras_2_step13.png"", ""rendered_sketches\\_train_CHAMLY005RED-UK_v1_Ras_2_step14.png"", ""rendered_sketches\\_train_CHAMLY005RED-UK_v1_Ras_2_step15.png"", ""rendered_sketches\\_train_CHAMLY005RED-UK_v1_Ras_2_step16.png"", ""rendered_sketches\\_train_CHAMLY005RED-UK_v1_Ras_2_step17.png"", ""rendered_sketches\\_train_CHAMLY005RED-UK_v1_Ras_2_step18.png"", ""rendered_sketches\\_train_CHAMLY005RED-UK_v1_Ras_2_step19.png"", ""rendered_sketches\\_train_CHAMLY005RED-UK_v1_Ras_2_step20.png""]",ChairV2\ChairV2\photo\CHAMLY005RED-UK_v1_Ras.png,ChairV2\ChairV2\photo\10111-marcel.png
"[""rendered_sketches\\_train_10259485_v1_1_step1.png"", ""rendered_sketches\\_train_10259485_v1_1_step2.png"", ""rendered_sketches\\_train_10259485_v1_1_step3.png"", ""rendered_sketches\\_train_10259485_v1_1_step4.png"", ""rendered_sketches\\_train_10259485_v1_1_step5.png"", ""rendered_sketches\\_train_10259485_v1_1_step6.png"", ""rendered_sketches\\_train_10259485_v1_1_step7.png"", ""rendered_sketches\\_train_10259485_v1_1_step8.png"", ""rendered_sketches\\_train_10259485_v1_1_step9.png"", ""rendered_sketches\\_train_10259485_v1_1_step10.png"", ""rendered_sketches\\_train_10259485_v1_1_step11.png"", ""rendered_sketches\\_train_10259485_v1_1_step12.png"", ""rendered_sketches\\_train_10259485_v1_1_step13.png"", ""rendered_sketches\\_train_10259485_v1_1_step14.png"", ""rendered_sketches\\_train_10259485_v1_1_step15.png"", ""rendered_sketches\\_train_10259485_v1_1_step16.png"", ""rendered_sketches\\_train_10259485_v1_1_step17.png"", ""rendered_sketches\\_train_10259485_v1_1_step18.png"", ""rendered_sketches\\_train_10259485_v1_1_step19.png"", ""rendered_sketches\\_train_10259485_v1_1_step20.png""]",ChairV2\ChairV2\photo\10259485_v1.png,ChairV2\ChairV2\photo\ks60-grey.png
"[""rendered_sketches\\_train_923-b_1_step1.png"", ""rendered_sketches\\_train_923-b_1_step2.png"", ""rendered_sketches\\_train_923-b_1_step3.png"", ""rendered_sketches\\_train_923-b_1_step4.png"", ""rendered_sketches\\_train_923-b_1_step5.png"", ""rendered_sketches\\_train_923-b_1_step6.png"", ""rendered_sketches\\_train_923-b_1_step7.png"", ""rendered_sketches\\_train_923-b_1_step8.png"", ""rendered_sketches\\_train_923-b_1_step9.png"", ""rendered_sketches\\_train_923-b_1_step10.png"", ""rendered_sketches\\_train_923-b_1_step11.png"", ""rendered_sketches\\_train_923-b_1_step12.png"", ""rendered_sketches\\_train_923-b_1_step13.png"", ""rendered_sketches\\_train_923-b_1_step14.png"", ""rendered_sketches\\_train_923-b_1_step15.png"", ""rendered_sketches\\_train_923-b_1_step16.png"", ""rendered_sketches\\_train_923-b_1_step17.png"", ""rendered_sketches\\_train_923-b_1_step18.png"", ""rendered_sketches\\_train_923-b_1_step19.png"", ""rendered_sketches\\_train_923-b_1_step20.png""]",ChairV2\ChairV2\photo\923-b.png,ChairV2\ChairV2\photo\mgankara.png
